 MJD, Altitude, Latitude, Longitude, SPS, Alpha
 31844.07222222, 2.624789E+03, -1.650208E+01, 28.051098, 144.799084, 90.000000
 31844.07291667, 2.601840E+03, -1.765641E+01, 28.483391, 144.920784, 90.000000
 31844.07361111, 2.577792E+03, -1.881740E+01, 28.929850, 145.000223, 90.000000
 31844.07430556, 2.552651E+03, -1.998531E+01, 29.391740, 145.036074, 90.000000
 31844.07500000, 2.526420E+03, -2.116040E+01, 29.870423, 145.027073, 90.000000
 31844.07569444, 2.499104E+03, -2.234293E+01, 30.367370, 144.972032, 90.000000
 31844.07638889, 2.470708E+03, -2.353313E+01, 30.884173, 144.869849, 90.000000
 31844.07708333, 2.441237E+03, -2.473121E+01, 31.422562, 144.719515, 90.000000
 31844.07777778, 2.410699E+03, -2.593736E+01, 31.984420, 144.520124, 90.000000
 31844.07847222, 2.379099E+03, -2.715177E+01, 32.571801, 144.270869, 90.000000
 31844.07916667, 2.346446E+03, -2.837456E+01, 33.186955, 143.971053, 90.000000
 31844.07986111, 2.312746E+03, -2.960582E+01, 33.832348, 143.620078, 90.000000
 31844.08055556, 2.278011E+03, -3.084563E+01, 34.510697, 143.217447, 90.000000
 31844.08125000, 2.242248E+03, -3.209396E+01, 35.224994, 142.762758, 90.000000
 31844.08194444, 2.205470E+03, -3.335076E+01, 35.978549, 142.255691, 90.000000
 31844.08263889, 2.167686E+03, -3.461587E+01, 36.775027, 141.696002, 90.000000
 31844.08333333, 2.128911E+03, -3.588906E+01, 37.618502, 141.083509, 90.000000
 31844.08402778, 2.089158E+03, -3.716996E+01, 38.513504, 140.418080, 90.000000
 31844.08472222, 2.048443E+03, -3.845809E+01, 39.465087, 139.699622, 90.000000
 31844.08541667, 2.006781E+03, -3.975280E+01, 40.478896, 138.928062, 90.000000
 31844.08611111, 1.964191E+03, -4.105324E+01, 41.561252, 138.103340, 90.000000
 31844.08680556, 1.920692E+03, -4.235833E+01, 42.719235, 137.225392, 90.000000
 31844.08750000, 1.876305E+03, -4.366672E+01, 43.960787, 136.294140, 90.000000
 31844.08819444, 1.831055E+03, -4.497672E+01, 45.294823, 135.309480, 90.000000
 31844.08888889, 1.784965E+03, -4.628624E+01, 46.731346, 134.271272, 90.000000
 31844.08958333, 1.738064E+03, -4.759274E+01, 48.281570, 133.179331, 90.000000
 31844.09027778, 1.690382E+03, -4.889306E+01, 49.958037, 132.033420, 90.000000
 31844.09097222, 1.641950E+03, -5.018341E+01, 51.774728, 130.833245, 90.000000
 31844.09166667, 1.592805E+03, -5.145916E+01, 53.747139, 129.578448, 90.000000
 31844.09236111, 1.542984E+03, -5.271472E+01, 55.892300, 128.268605, 90.000000
 31844.09305556, 1.492530E+03, -5.394337E+01, 58.228703, 126.903228, 90.000000
 31844.09375000, 1.441488E+03, -5.513709E+01, 60.776073, 125.481757, 90.000000
 31844.09444444, 1.389908E+03, -5.628632E+01, 63.554922, 124.003569, 90.000000
 31844.09513889, 1.337843E+03, -5.737977E+01, 66.585770, 122.467980, 90.000000
 31844.09583333, 1.285352E+03, -5.840429E+01, 69.887946, 120.874246, 90.000000
 31844.09652778, 1.232498E+03, -5.934471E+01, 73.477852, 119.221575, 90.000000
 31844.09722222, 1.179351E+03, -6.018390E+01, 77.366635, 117.509133, 90.000000
 31844.09791667, 1.125985E+03, -6.090288E+01, 81.557311, 115.736054, 90.000000
 31844.09861111, 1.072481E+03, -6.148132E+01, 86.041597, 113.901459, 90.000000
 31844.09930556, 1.018927E+03, -6.189821E+01, 90.796937, 112.004465, 90.000000
 31844.10000000, 9.654182E+02, -6.213291E+01, 95.784512, 110.044210, 90.000000
 31844.10069444, 9.120550E+02, -6.216637E+01, 100.949120, 108.019876, 90.000000
 31844.10138889, 8.589462E+02, -6.198248E+01, 106.221608, 105.930715, 90.000000
 31844.10208333, 8.062070E+02, -6.156922E+01, 111.523959, 103.776089, 90.000000
 31844.10277778, 7.539593E+02, -6.091938E+01, 116.776261, 101.555509, 90.000000
 31844.10347222, 7.023307E+02, -6.003077E+01, 121.904089, 99.268691, 90.000000
 31844.10416667, 6.514542E+02, -5.890586E+01, 126.844684, 96.915624, 90.000000
 31844.10486111, 6.014671E+02, -5.755095E+01, 131.550744, 94.496656, 90.000000
 31844.10555556, 5.525104E+02, -5.597514E+01, 135.991513, 92.012599, 90.000000
 31844.10625000, 5.047280E+02, -5.418932E+01, 140.151592, 89.464859, 90.000000
 31844.10694444, 4.582669E+02, -5.220525E+01, 144.028322, 86.855597, 90.000000
 31844.10763889, 4.132785E+02, -5.003496E+01, 147.628600, 84.187912, 90.000000
 31844.10833333, 3.699206E+02, -4.769037E+01, 150.965785, 81.466053, 90.000000
 31844.10902778, 3.283616E+02, -4.518309E+01, 154.057082, 78.695650, 90.000000
 31844.10972222, 2.887861E+02, -4.252450E+01, 156.921524, 75.883949, 90.000000
 31844.11041667, 2.514024E+02, -3.972582E+01, 159.578575, 73.040030, 90.000000
 31844.11111111, 2.164495E+02, -3.679833E+01, 162.047243, 70.174998, 90.000000
 31844.11180556, 1.842041E+02, -3.375353E+01, 164.345621, 67.302103, 90.000000
 31844.11250000, 1.549845E+02, -3.060333E+01, 166.490725, 64.436786, 90.000000
 31844.11319444, 1.291486E+02, -2.736010E+01, 168.498553, 61.596623, 90.000000
 31844.11388889, 1.070855E+02, -2.403669E+01, 170.384266, 58.801185, 90.000000
 31844.11458333, 8.919762E+01, -2.064638E+01, 172.162417, 56.071813, 90.000000
 31844.11527778, 7.587603E+01, -1.720276E+01, 173.847174, 53.431358, 90.000000
 31844.11597222, 6.746902E+01, -1.371957E+01, 175.452475, 50.903901, 90.000000
 31844.11666667, 6.425010E+01, -1.021056E+01, 176.992097, 48.514478, 90.000000
 31844.11736111, 6.639006E+01, -6.689356E+00, 178.479609, 46.288774, 90.000000
 31844.11805556, 7.393847E+01, -3.169359E+00, 179.928248, 44.252731, 90.000000
 31844.11875000, 8.681811E+01, 3.363835E-01, 181.350747, 42.431940, 90.000000
 31844.11944444, 1.048333E+02, 3.815277E+00, 182.759150, 40.850725, 90.000000
 31844.12013889, 1.276896E+02, 7.255312E+00, 184.164689, 39.530851, 90.000000
 31844.12083333, 1.550214E+02, 1.064521E+01, 185.577726, 38.489912, 90.000000
 31844.12152778, 1.864214E+02, 1.397459E+01, 187.007785, 37.739623, 90.000000
 31844.12222222, 2.214681E+02, 1.723408E+01, 188.463668, 37.284361, 90.000000
 31844.12291667, 2.597484E+02, 2.041545E+01, 189.953627, 37.120334, 90.000000
 31844.12361111, 3.008723E+02, 2.351162E+01, 191.485570, 37.235657, 90.000000
 31844.12430556, 3.444825E+02, 2.651665E+01, 193.067275, 37.611366, 90.000000
 31844.12500000, 3.902572E+02, 2.942567E+01, 194.706590, 38.223158, 90.000000
 31844.12569444, 4.379093E+02, 3.223473E+01, 196.411604, 39.043482, 90.000000
 31844.12638889, 4.871834E+02, 3.494066E+01, 198.190782, 40.043573, 90.000000
 31844.12708333, 5.378517E+02, 3.754085E+01, 200.053053, 41.195155, 90.000000
 31844.12777778, 5.897090E+02, 4.003313E+01, 202.007857, 42.471666, 90.000000
 31844.12847222, 6.425694E+02, 4.241552E+01, 204.065130, 43.849010, 90.000000
 31844.12916667, 6.962625E+02, 4.468614E+01, 206.235233, 45.305899, 90.000000
 31844.12986111, 7.506311E+02, 4.684302E+01, 208.528815, 46.823919, 90.000000
 31844.13055556, 8.055292E+02, 4.888403E+01, 210.956578, 48.387386, 90.000000
 31844.13125000, 8.608212E+02, 5.080674E+01, 213.528951, 49.983116, 90.000000
 31844.13194444, 9.163802E+02, 5.260846E+01, 216.255640, 51.600136, 90.000000
 31844.13263889, 9.720882E+02, 5.428613E+01, 219.145039, 53.229386, 90.000000
 31844.13333333, 1.027835E+03, 5.583643E+01, 222.203499, 54.863451, 90.000000
 31844.13402778, 1.083519E+03, 5.725579E+01, 225.434470, 56.496296, 90.000000
 31844.13472222, 1.139045E+03, 5.854060E+01, 228.837549, 58.123053, 90.000000
 31844.13541667, 1.194326E+03, 5.968733E+01, 232.407509, 59.739823, 90.000000
 31844.13611111, 1.249281E+03, 6.069281E+01, 236.133438, 61.343514, 90.000000
 31844.13680556, 1.303835E+03, 6.155452E+01, 239.998141, 62.931705, 90.000000
 31844.13750000, 1.357921E+03, 6.227090E+01, 243.977970, 64.502527, 90.000000
 31844.13819444, 1.411475E+03, 6.284163E+01, 248.043246, 66.054568, 90.000000
 31844.13888889, 1.464442E+03, 6.326789E+01, 252.159335, 67.586795, 90.000000
 31844.13958333, 1.516768E+03, 6.355249E+01, 256.288335, 69.098482, 90.000000
 31844.14027778, 1.568405E+03, 6.369997E+01, 260.391213, 70.589157, 90.000000
 31844.14097222, 1.619311E+03, 6.371644E+01, 264.430081, 72.058557, 90.000000
