MJD, Altitude, Latitude, Longitude, SPS, Alpha
 31844.12291667, 3.744144E+02, -1.149690E+01, 174.083597, 49.443220, 90.000000
 31844.12361111, 3.699915E+02, -8.456078E+00, 175.453764, 47.358083, 90.000000
 31844.12430556, 3.691133E+02, -5.402917E+00, 176.792197, 45.399435, 90.000000
 31844.12500000, 3.718295E+02, -2.345354E+00, 178.106980, 43.586687, 90.000000
 31844.12569444, 3.781394E+02, 7.087564E-01, 179.406069, 41.939580, 90.000000
 31844.12638889, 3.879917E+02, 3.751678E+00, 180.697265, 40.477604, 90.000000
 31844.12708333, 4.012883E+02, 6.775838E+00, 181.988192, 39.219211, 90.000000
 31844.12777778, 4.178904E+02, 9.773879E+00, 183.286286, 38.180801, 90.000000
 31844.12847222, 4.376274E+02, 1.273872E+01, 184.598796, 37.375573, 90.000000
 31844.12916667, 4.603058E+02, 1.566359E+01, 185.932810, 36.812392, 90.000000
 31844.12986111, 4.857193E+02, 1.854213E+01, 187.295299, 36.494854, 90.000000
 31844.13055556, 5.136565E+02, 2.136838E+01, 188.693182, 36.420773, 90.000000
 31844.13125000, 5.439076E+02, 2.413682E+01, 190.133406, 36.582211, 90.000000
 31844.13194444, 5.762699E+02, 2.684242E+01, 191.623027, 36.966078, 90.000000
 31844.13263889, 6.105507E+02, 2.948054E+01, 193.169306, 37.555180, 90.000000
 31844.13333333, 6.465687E+02, 3.204696E+01, 194.779787, 38.329534, 90.000000
 31844.13402778, 6.841547E+02, 3.453780E+01, 196.462376, 39.267701, 90.000000
 31844.13472222, 7.231512E+02, 3.694946E+01, 198.225392, 40.347988, 90.000000
 31844.13541667, 7.634113E+02, 3.927851E+01, 200.077604, 41.549389, 90.000000
 31844.13611111, 8.047975E+02, 4.152164E+01, 202.028230, 42.852245, 90.000000
 31844.13680556, 8.471810E+02, 4.367553E+01, 204.086891, 44.238634, 90.000000
 31844.13750000, 8.904401E+02, 4.573683E+01, 206.263520, 45.692556, 90.000000
 31844.13819444, 9.344595E+02, 4.770200E+01, 208.568193, 47.199952, 90.000000
 31844.13888889, 9.791300E+02, 4.956734E+01, 211.010884, 48.748627, 90.000000
 31844.13958333, 1.024347E+03, 5.132887E+01, 213.601106, 50.328106, 90.000000
 31844.14027778, 1.070013E+03, 5.298236E+01, 216.347442, 51.929462, 90.000000
 31844.14097222, 1.116032E+03, 5.452332E+01, 219.256939, 53.545142, 90.000000
 31844.14166667, 1.162316E+03, 5.594705E+01, 222.334375, 55.168791, 90.000000
 31844.14236111, 1.208780E+03, 5.724877E+01, 225.581413, 56.795087, 90.000000
 31844.14305556, 1.255344E+03, 5.842372E+01, 228.995695, 58.419600, 90.000000
 31844.14375000, 1.301931E+03, 5.946742E+01, 232.569968, 60.038660, 90.000000
 31844.14444444, 1.348471E+03, 6.037589E+01, 236.291353, 61.649246, 90.000000
 31844.14513889, 1.394897E+03, 6.114594E+01, 240.140925, 63.248887, 90.000000
 31844.14583333, 1.441146E+03, 6.177548E+01, 244.093746, 64.835579, 90.000000
 31844.14652778, 1.487160E+03, 6.226380E+01, 248.119472, 66.407716, 90.000000
 31844.14722222, 1.532883E+03, 6.261178E+01, 252.183565, 67.964023, 90.000000
 31844.14791667, 1.578265E+03, 6.282198E+01, 256.249027, 69.503512, 90.000000
 31844.14861111, 1.623258E+03, 6.289873E+01, 260.278471, 71.025431, 90.000000
 31844.14930556, 1.667818E+03, 6.284791E+01, 264.236232, 72.529230, 90.000000
 31844.15000000, 1.711903E+03, 6.267675E+01, 268.090248, 74.014527, 90.000000
 31844.15069444, 1.755476E+03, 6.239356E+01, 271.813471, 75.481082, 90.000000
 31844.15138889, 1.798501E+03, 6.200732E+01, 275.384686, 76.928776, 90.000000
 31844.15208333, 1.840945E+03, 6.152734E+01, 278.788737, 78.357585, 90.000000
 31844.15277778, 1.882777E+03, 6.096297E+01, 282.016247, 79.767569, 90.000000
 31844.15347222, 1.923969E+03, 6.032330E+01, 285.062984, 81.158855, 90.000000
 31844.15416667, 1.964495E+03, 5.961700E+01, 287.929019, 82.531626, 90.000000
